600,346
597,346
595,346
595,347
591,347
589,348
588,348
587,348
585,349
583,350
582,350
578,352
558,362
560,362
558,363
584,323
588,321
591,319
615,347
614,347
613,347
612,347
611,346
611,347
610,346
610,347
609,346
609,347
608,346
608,347
607,346
607,347
606,346
606,347
605,346
605,347
603,346
603,347
602,346
602,347
601,346
601,347
600,347
599,346
599,347
598,346
598,347
597,347
596,346
596,347
594,347
591,348
590,347
590,348
590,349
589,349
589,350
588,349
588,350
587,349
585,350
586,348
586,349
586,350
584,349
584,350
583,351
582,351
581,351
580,351
580,352
579,352
577,352
557,362
559,362
555,363
556,363
557,363
559,363
553,364
554,364
555,364
556,364
557,364
551,356
551,357
552,365
553,365
554,365
555,365
550,357
552,366
549,357
549,358
548,357
548,358
547,358
552,367
546,358
550,368
548,369
540,361
536,364
535,367
538,371
584,324
585,323
588,320
589,320
590,319
590,320
592,318
592,319
593,317
593,318
594,317
596,315
596,316
597,315
597,316
598,316
600,315
602,316
603,315
604,314
604,315
607,315
614,316
641,319
571,355
567,356
566,357
554,352
626,349
627,349
627,350
630,350
632,351
617,347
578,351
577,351
576,351
573,333
572,333
572,334
571,334
571,335
571,336
570,335
570,336
569,335
569,337
568,337
568,339
567,337
567,338
572,353
573,353
566,339
566,340
566,341
565,340
565,341
570,354
571,354
572,354
573,354
574,354
564,341
564,342
563,341
563,342
562,344
568,355
570,355
572,355
561,345
566,356
568,356
560,346
565,357
567,357
559,347
559,348
566,358
558,348
558,349
557,349
556,350
555,351
561,360
562,360
563,360
564,360
553,353
535,368
572,332
573,331
573,332
576,329
577,329
578,328
578,329
580,326
580,327
580,328
583,323
629,316
629,317
635,318
636,318
646,319
647,319
649,320
622,348
622,349
623,348
623,349
624,349
625,349
625,350
626,350
628,349
628,350
629,350
629,351
635,352
621,347
621,349
620,347
620,348
619,347
619,348
618,347
611,348
610,348
609,345
608,348
604,348
603,348
600,345
599,345
598,345
597,345
582,349
578,350
573,334
572,335
571,333
570,333
570,334
570,337
569,334
569,336
568,340
567,339
567,340
571,353
566,338
565,339
565,342
575,354
564,340
563,344
562,342
562,345
569,355
573,355
574,355
565,356
570,356
571,356
564,357
568,357
569,357
567,358
558,350
557,350
556,351
561,359
562,361
553,355
552,356
536,363
534,368
572,331
573,330
574,329
574,332
575,331
576,327
576,331
577,326
577,327
577,330
578,325
578,326
578,327
579,325
579,326
579,328
582,323
586,321
586,323
587,319
587,322
587,323
588,319
588,322
590,318
591,318
592,316
593,316
595,318
597,317
598,317
606,314
608,315
609,315
611,316
612,315
616,315
617,315
617,316
618,315
618,317
619,316
620,315
620,316
621,315
626,316
626,317
630,316
630,317
633,317
633,318
634,317
634,318
635,317
636,317
637,318
638,318
638,319
639,318
639,319
640,318
641,318
642,318
643,318
644,319
645,320
646,320
647,320
620,349
619,349
618,349
617,349
615,346
613,346
606,348
605,345
605,348
604,345
602,345
602,348
601,345
601,348
599,348
596,345
593,346
593,349
592,346
592,349
591,346
591,349
590,350
587,347
584,348
582,352
579,350
574,352
570,338
568,336
564,343
564,344
563,345
561,343
560,347
562,358
560,360
554,354
559,361
554,363
552,364
551,355
550,355
550,356
553,366
545,358
543,359
544,359
542,359
541,359
540,360
548,370
539,362
537,362
537,364
538,362
538,363
535,365
535,366
574,328
575,328
575,332
579,324
580,323
580,324
581,323
585,324
586,320
589,318
589,319
594,315
595,314
595,317
596,314
596,317
598,315
599,314
599,315
599,317
600,313
600,314
600,316
601,313
601,314
601,315
601,316
602,313
602,314
603,314
605,316
606,316
607,314
608,314
609,314
609,316
610,314
610,316
611,314
612,314
612,316
613,314
613,315
614,314
615,314
615,316
619,315
621,317
622,317
627,316
631,318
632,317
632,318
640,319
616,347
613,348
594,346
593,347
593,348
588,347
583,349
569,338
568,338
576,353
577,353
564,358
563,359
555,352
554,353
553,354
552,355
534,367
575,329
577,328
581,325
581,326
582,324
582,325
583,325
585,322
594,318
610,315
611,315
618,316
622,316
623,316
624,317
625,316
627,317
642,319
630,351
633,351
635,353
636,352
636,353
569,356
568,358
579,327
581,327
649,321
650,320
650,321
651,320
652,320
654,321
655,321
654,322
655,322
653,321
621,348
618,348
617,348
616,348
614,346
612,346
612,348
604,346
604,347
594,348
592,348
580,350
578,353
563,343
562,343
561,344
561,346
562,359
565,359
574,330
574,331
575,330
576,328
580,325
581,324
584,322
586,322
587,321
603,316
605,314
605,315
606,315
621,316
645,319
592,347
589,347
576,352
575,352
574,353
575,353
564,359
583,324
624,316
643,319
615,348
614,348
581,352
579,353
558,361
556,362
549,356
547,357
539,361
537,363
536,370
536,371
587,320
592,317
594,316
595,315
595,316
602,315
604,316
613,316
614,315
615,315
616,316
623,317
575,327
576,326
577,325
579,329
582,322
583,322
584,321
585,321
590,317
591,316
591,317
593,315
586,324
597,314
598,314
603,313
607,316
548,359
548,367
544,362
544,363
543,360
545,368
542,360
542,364
541,364
541,365
541,366
541,367
541,369
542,369
544,369
545,369
540,365
540,366
540,367
540,368
540,369
540,370
541,370
542,370
540,371
542,371
545,371
539,365
539,370
539,371
546,360
549,367
543,362
546,368
547,368
542,361
542,362
542,363
541,363
543,369
540,364
543,370
544,370
545,370
546,370
543,371
546,359
545,360
545,361
550,367
544,360
544,361
543,361
546,369
547,369
544,371
543,372
547,360
550,358
550,365
554,366
545,359
545,362
553,367
541,360
550,369
547,370
546,371
539,363
539,372
541,372
545,372
546,372
538,367
538,368
538,369
537,365
537,366
537,369
539,373
543,373
544,373
536,369
547,359
551,365
546,361
549,366
550,366
549,368
551,368
541,361
549,369
540,362
540,363
539,364
539,368
539,369
544,372
538,364
538,365
538,366
538,370
560,361
561,361
551,366
551,367
548,368
541,362
540,372
542,372
538,372
548,366
547,367
546,367
543,363
543,364
542,365
541,368
551,369
541,371
539,366
539,367
537,370
537,371
537,372
540,373
541,373
542,373
534,366
552,354
555,350
556,349
558,347
559,346
560,345
579,351
581,350
553,352
555,349
556,348
557,347
557,348
551,354
552,353
554,351
557,346
558,346
559,345
560,344
563,358
561,362
550,354
551,353
625,317
620,317
625,315
628,316
628,317
648,319
656,321
657,322
659,322
659,323
660,323
661,323
662,323
653,320
656,322
651,321
652,321
653,322
543,368
544,368
544,367
565,358
617,317
619,317
622,315
623,315
624,315
627,318
628,318
629,318
631,316
631,317
651,322
655,323
656,323
657,323
648,343
653,344
654,344
653,345
654,345
655,345
654,346
655,346
656,346
658,347
660,349
661,349
662,349
663,349
664,349
665,349
666,349
660,350
661,350
662,350
663,350
664,350
665,350
666,350
669,349
670,350
670,351
667,352
668,352
670,352
671,350
671,351
671,352
672,350
672,352
696,358
698,359
642,338
643,338
643,339
643,340
644,339
644,340
645,339
645,340
652,322
648,342
652,345
667,350
668,350
669,350
667,351
668,351
669,351
673,351
673,352
674,350
674,352
675,350
675,351
676,350
676,351
676,352
677,350
678,350
678,352
678,353
681,352
681,353
682,353
683,352
684,353
686,355
687,354
688,355
689,355
690,355
691,355
692,355
692,356
693,355
693,356
694,356
695,356
697,356
697,358
