532,305
533,305
534,305
546,305
547,305
553,303
554,302
554,303
555,302
556,301
556,302
557,301
557,302
558,300
558,301
559,300
559,301
560,300
564,297
564,298
566,296
567,295
567,296
568,295
569,295
570,293
570,294
571,293
571,294
572,294
575,290
576,291
577,290
577,291
600,281
601,280
602,279
603,280
604,281
605,280
605,281
609,280
610,279
611,277
611,278
611,279
612,278
612,279
613,278
614,277
615,276
615,277
616,277
617,276
617,277
617,278
618,276
619,277
621,276
622,276
622,277
623,277
624,277
626,277
627,277
627,279
628,277
629,277
630,278
640,280
641,280
536,313
537,313
544,315
550,316
552,316
553,316
554,316
558,316
559,316
560,316
562,315
563,314
564,314
564,315
565,315
567,313
569,313
570,313
571,313
572,313
570,312
572,312
573,312
577,312
578,312
579,312
575,311
576,311
577,311
579,311
582,311
583,311
585,311
586,311
592,310
592,311
593,310
594,310
595,310
597,309
598,309
598,310
599,310
601,309
602,309
603,309
606,309
607,310
609,309
572,293
574,292
578,290
579,289
579,290
580,289
580,290
581,289
583,287
583,289
584,287
585,287
586,288
587,286
587,287
588,285
589,284
589,286
590,284
590,285
590,286
591,283
593,283
593,284
594,282
594,284
595,282
595,283
595,284
596,281
599,281
600,282
601,281
602,280
605,279
607,278
608,279
619,278
620,278
629,278
631,278
633,278
635,277
635,278
636,277
636,278
636,279
639,277
640,277
640,279
641,277
641,278
641,279
642,280
643,278
644,278
645,279
563,315
568,314
574,312
575,312
584,312
584,311
587,311
586,310
588,310
589,310
590,310
591,310
596,310
597,310
608,309
585,288
586,286
589,285
591,285
592,284
594,283
597,282
597,283
598,282
599,282
606,279
607,279
608,278
609,278
609,279
632,278
634,278
634,279
635,279
637,277
637,279
638,277
640,278
642,277
642,278
642,279
643,279
644,279
584,288
591,284
596,283
637,278
638,279
639,278
639,279
583,288
602,281
603,281
606,280
607,280
610,277
610,278
613,277
614,278
616,278
618,277
619,276
620,276
620,277
621,277
622,278
623,278
625,277
626,278
628,278
565,314
568,313
571,312
578,311
581,311
607,309
610,309
586,287
596,282
615,278
621,278
624,278
638,278
618,278
625,278
627,278
535,305
536,305
536,306
537,305
538,305
539,305
540,305
540,306
541,305
542,305
543,304
543,305
544,305
545,306
546,306
549,304
550,304
550,305
552,304
553,302
553,304
555,301
555,303
556,300
556,303
557,300
558,302
559,299
560,301
561,298
561,300
563,297
567,294
568,294
569,293
570,292
570,295
571,292
572,291
572,292
573,291
574,293
576,292
577,289
577,292
578,291
579,288
579,291
582,287
584,286
584,289
585,286
586,285
588,284
593,285
597,281
600,280
609,277
617,279
618,279
620,279
623,279
624,279
625,279
626,279
522,309
523,309
529,312
531,312
533,312
533,313
534,313
535,313
537,314
538,313
538,314
539,313
539,314
539,315
540,314
541,314
541,315
542,314
542,315
543,316
544,316
545,315
545,316
547,315
547,316
549,315
550,315
550,317
551,317
561,315
562,314
566,313
569,314
570,314
571,314
572,314
575,313
578,313
579,313
580,313
581,313
582,313
569,312
581,312
582,312
583,312
586,312
587,312
573,311
574,311
580,311
589,311
590,311
576,310
580,310
581,310
582,310
584,310
585,309
586,309
588,309
592,309
593,311
594,311
595,309
595,311
597,311
599,309
604,308
604,310
605,309
605,310
606,308
608,308
608,310
609,308
620,275
625,276
628,279
629,279
630,277
631,277
632,277
632,279
633,277
633,279
634,277
619,279
630,279
631,279
624,276
634,276
635,276
573,292
573,293
574,291
575,291
582,289
580,288
581,288
582,288
591,286
592,283
593,282
622,275
623,275
623,276
626,276
629,276
630,276
565,296
565,297
569,294
576,290
621,275
621,279
622,279
636,276
637,276
638,276
563,298
566,295
575,292
578,289
581,290
587,285
588,286
592,285
561,299
562,298
562,299
551,304
552,303
633,276
560,299
596,284
598,280
598,281
598,283
599,283
600,283
601,282
603,279
604,279
604,280
608,280
601,279
603,282
606,281
610,276
611,276
545,305
548,304
548,305
549,305
602,282
612,277
616,276
594,281
594,285
595,285
537,306
538,306
539,306
541,304
541,306
542,304
542,306
542,313
543,306
548,314
549,306
555,304
510,303
511,305
512,303
512,305
513,305
513,306
513,307
514,305
