648,460
639,475
663,474
674,476
635,472
641,474
636,475
632,477
667,474
645,462
647,474
649,474
651,474
628,478
668,474
646,461
635,475
637,475
632,473
631,473
629,474
625,477
623,477
666,474
652,473
635,473
631,477
630,477
626,479
624,476
676,476
647,460
656,473
648,474
640,475
643,475
625,478
655,474
657,473
658,473
669,475
647,461
644,462
634,472
639,474
646,474
633,472
645,475
632,474
632,476
628,474
626,475
638,475
642,475
633,476
629,478
627,478
626,478
625,476
624,477
647,473
640,474
642,474
633,473
630,474
676,452
674,452
670,453
652,474
654,474
656,474
657,474
658,474
659,474
660,474
661,474
662,474
664,474
641,475
639,469
637,471
634,476
625,479
673,476
675,476
679,478
687,455
683,454
681,453
677,452
667,454
665,455
664,456
662,457
661,457
659,458
657,459
656,460
642,466
676,477
677,477
688,455
686,454
686,455
680,453
679,452
679,453
677,451
676,453
675,451
673,453
672,451
669,454
668,453
668,454
666,453
666,454
663,456
662,456
660,458
658,459
645,463
643,463
643,464
642,465
640,468
639,468
624,479
654,473
655,473
664,473
665,473
669,474
670,475
671,475
674,451
684,453
689,456
690,456
691,456
692,456
692,457
693,457
694,457
696,458
697,459
698,459
699,459
700,459
700,460
678,478
683,481
684,481
686,482
687,467
691,470
691,471
701,461
702,461
703,461
705,463
705,464
706,465
708,466
708,467
709,467
697,481
699,482
700,482
687,468
687,469
689,469
690,468
694,471
703,462
706,464
707,465
707,466
710,469
694,473
696,474
697,474
696,477
697,477
700,481
686,466
686,467
687,466
690,470
690,471
692,470
692,471
692,472
693,471
693,472
693,473
694,474
694,475
695,474
695,475
696,480
697,480
698,460
704,463
654,460
654,461
655,460
654,459
659,457
644,463
646,462
627,474
627,479
629,473
630,478
633,477
635,476
636,471
636,476
637,470
637,476
638,469
638,470
641,467
643,465
644,464
652,460
657,460
649,460
648,459
649,459
669,452
669,453
670,452
671,452
671,453
672,452
673,452
640,467
640,469
651,459
653,459
653,460
657,458
658,458
659,459
661,456
661,458
663,457
664,455
665,456
666,455
667,452
671,451
673,451
677,453
651,460
652,461
628,475
629,477
631,474
637,474
622,479
625,474
644,461
646,459
647,459
625,475
638,471
655,459
623,480
624,480
646,458
647,458
647,462
650,459
653,461
622,478
623,479
625,480
628,479
631,478
634,471
636,470
638,468
638,476
644,460
644,459
651,461
644,474
643,474
645,474
651,473
644,475
649,473
650,473
653,473
682,480
681,479
680,479
672,475
627,476
628,476
631,476
634,474
638,473
647,475
678,453
685,454
688,456
687,454
684,454
641,465
643,461
650,458
678,477
673,475
683,480
705,488
728,509
729,509
729,510
731,510
732,510
732,511
733,509
733,510
734,509
734,510
734,511
735,509
735,510
737,509
737,510
738,510
739,510
740,510
741,510
742,508
742,509
743,508
749,505
750,505
749,504
750,504
750,481
750,480
722,503
721,504
723,505
724,505
725,506
727,508
727,509
735,511
742,510
743,510
743,511
744,510
745,509
746,509
747,508
747,507
749,506
748,505
748,504
748,503
749,503
750,503
750,502
751,502
750,501
751,501
750,500
751,500
750,499
751,499
751,498
750,497
751,497
751,495
751,496
751,493
752,493
751,492
752,492
753,492
751,491
749,477
750,477
751,477
749,476
748,474
749,474
750,474
748,470
749,470
706,490
706,491
707,490
708,491
709,491
738,509
739,509
740,509
741,509
700,485
702,485
702,486
703,484
703,485
710,492
711,496
712,496
713,496
715,497
715,498
716,498
716,499
717,499
718,500
718,501
719,501
719,502
720,502
720,503
721,503
723,506
723,507
726,508
726,509
727,511
728,511
729,511
730,510
730,511
731,511
733,511
734,512
736,510
736,511
738,511
739,511
740,511
741,511
742,511
743,507
743,509
744,508
744,509
745,508
746,508
745,507
746,507
745,506
746,506
747,506
747,505
747,504
751,504
751,481
750,476
751,476
731,446
737,453
739,455
740,456
741,456
743,458
746,464
748,469
749,469
751,483
752,483
752,487
752,489
752,490
752,491
752,495
753,496
752,498
749,472
749,473
750,472
752,496
730,446
733,448
734,448
735,449
736,453
737,452
738,453
738,454
742,456
742,457
742,458
743,457
743,459
744,459
746,463
746,465
748,467
748,468
748,473
748,476
750,469
750,470
750,471
751,472
750,478
752,474
752,477
752,478
750,479
751,479
752,480
750,482
751,482
752,484
753,484
752,485
753,485
751,486
752,486
753,486
753,487
753,488
753,489
753,490
753,493
752,494
753,494
753,495
754,496
750,498
752,499
752,500
752,501
745,462
732,446
732,447
744,461
734,449
737,454
745,464
747,466
751,485
752,488
752,497
749,500
747,467
744,462
741,455
750,475
751,474
751,478
752,479
728,442
729,443
730,444
736,450
736,451
739,454
743,460
743,461
746,466
746,467
747,465
747,469
747,471
747,472
748,466
749,468
749,478
750,473
750,484
751,484
752,482
753,481
753,482
753,483
753,491
754,495
753,498
753,499
658,418
660,418
661,418
663,418
670,419
671,419
678,421
684,422
690,424
694,426
696,426
696,427
700,428
702,428
702,429
704,429
706,430
711,432
712,433
720,438
722,439
727,442
656,418
666,418
675,420
683,422
692,425
704,430
708,431
714,434
717,436
718,437
726,442
727,443
687,423
707,430
713,434
714,435
715,435
719,437
726,441
638,419
649,418
655,418
667,419
668,419
674,420
677,421
680,421
